vn_id,staff_id,position_id,note
68,16344,7,"Rasen ED ""Shikkoku no Saidan"""
68,16878,6,"Music room, omake game, script"
68,18039,6,Matsuri/Kizuna/Sui BGM
69,26,2,
69,26,5,
69,26,4,
69,26,1,
69,2623,1,MangaGamer version
70,782,3,OP lyrics
70,785,7,"OP ""Narcissus"""
70,1014,2,
70,1014,4,
70,1432,3,
70,1781,3,
70,1782,3,
70,1783,3,
70,1785,3,
70,1787,3,
70,2616,6,System graphics
70,2618,7,"Insert song ""15cm"""
70,2775,1,Assistant
70,2902,3,
70,2924,1,
70,3214,3,
70,4800,3,"OP composition, arrangement"
70,7482,6,Web-i-koma
70,8238,3,"Insert song composition, arrangement"
70,9522,3,
70,9523,3,
70,9733,3,
70,10855,6,System scripting
70,12755,3,Insert song lyrics
71,333,3,
71,2344,2,
71,2372,3,
71,6890,7,"Theme song ""Fuyu no Canvas"""
71,8620,1,
73,59,3,"ED ""Umi Kara Hajimaru Monogatari"" composition"
73,59,7,"ED ""Umi Kara Hajimaru Monogatari"""
73,59,6,"ED ""Umi Kara Hajimaru Monogatari"" lyrics"
73,388,7,Yakusoku ~girlhood's end~
73,1062,2,
73,1068,5,
73,1109,3,"ED ""Tanpopo no Wataboushi"" composition"
73,1109,7,"ED ""Tanpopo no Wataboushi"""
73,1109,6,"ED ""Tanpopo no Wataboushi"" lyrics"
73,1691,3,OP composition
73,1691,7,"OP ""SummerDays"""
73,1691,6,OP lyrics
73,1870,3,BGM
73,5928,6,Yakusoku ~girlhood's end~ lyrics
73,7671,3,Yakusoku ~girlhood's end~
73,13484,6,Script
73,14366,3,"OP, ED ""Tanpopo no Wataboushi"" arrangement"
73,17878,3,"ED ""Umi Kara Hajimaru Monogatari"" arrangement"
74,2774,7,"PC OP ""Eien no Aselia""; PSP OP ""Limit of Heaven"""
74,4060,3,
74,4324,5,
74,5197,2,
74,7450,7,"ED ""Kono Daichi no Hate de"""
74,7452,2,
74,7452,6,Game design
74,15118,7,"PS2 OP ""hallelujah"""
75,2767,3,"BGM; Theme Song ""月陽炎"", Yuzu ED ""銀恋歌"" and Mitsuki ED ""蒼月花"""
75,3515,5,
75,3515,1,
75,3517,2,
75,3517,6,"Planning, original concept, songs lyrics"
75,5928,7,"Theme Song ""月陽炎"", Yuzu ED ""銀恋歌"" and Mitsuki ED ""蒼月花"" Lyrics"
75,8752,2,
75,8756,4,
77,443,7,"Insert song ""Kotokoto Onabe"""
77,454,7,"OP ""Step forward ~Kimi Dake no Hoshi~"", Insert Songs ""Kaze ni Notte Yuukou"", ""Kenshi Gunka"", ED ""Kaze to Mizu to Kiyorakana Sora"""
77,1883,3,BGM
77,2877,1,SD
77,4165,6,"OP Movie, Event Demo Movie"
77,4324,5,
77,4324,1,
77,5197,2,
77,9695,7,"ED ""Kimi ni Yell"""
78,64,7,"Insert song ""Tobenai Tori"""
78,782,7,"OP ""Dianoia"""
78,1093,3,
78,1109,7,"Insert song ""Ushiro Sugata"""
78,1344,3,
78,2060,1,
78,2061,1,
78,2066,6,"Producer, OP lyrics"
78,2377,7,"ED ""Montage"""
78,2378,7,"ED ""Ashita no Koe"", Insert song ""fearless"""
78,2919,1,Clothing design
78,3046,1,
78,3047,2,
78,3047,4,
78,3049,2,
78,3050,2,
78,3611,2,
78,3614,2,
78,3615,2,
78,5739,3,Composition & arrangement for all insert songs
79,719,7,"OP ""Tears in Snow"""
79,1023,3,
79,1109,7,"ED ""Kimi to Ashiato e"""
79,1782,3,
79,2066,4,
79,2852,2,
79,8814,6,OP movie
79,10173,1,
79,13468,4,
80,536,2,
80,536,6,Script
80,538,2,
80,538,6,Script
80,1577,1,
80,1746,7,"OP ""divergent flow"", ED ""Ashita no Omoide"""
80,2905,2,Console additions (Fumio)
80,5585,6,OP movie
80,5785,6,"Script, special thanks"
80,5786,6,"Script, special thanks"
80,5788,6,CG assistance
80,8393,6,CG assistance
80,11373,3,
80,12213,6,CG assistance
80,12697,6,CG assistance
80,13496,6,CG assistance
80,15070,4,
80,15075,6,CG assistance
80,15076,6,CG assistance
80,15093,2,Dreamcast/PS2
82,62,2,
82,1985,5,
82,1985,1,
82,1985,6,"Planning, supervision"
83,64,7,"ED ""True drop"""
83,64,6,ED lyrics
83,454,7,"OP ""Trust in me"""
83,1279,5,"Saya, Madoka, etc"
83,1279,1,
83,1332,3,
83,2604,7,BGM chorus
83,2945,6,OP lyrics
83,4277,2,
83,4277,4,
83,4277,6,"Planning, Draft"
83,4279,5,"Yuu, Natsuki, etc"
83,4279,1,
83,4280,3,
83,5743,6,Movie
83,17252,6,CG
84,372,2,
84,760,3,"OP Lyrics, Composing"
84,760,7,"OP ""Shounenshoujo yo, Taishi wo Idake"""
84,1873,3,BGM
84,1874,3,BGM
84,1877,3,BGM
84,2131,5,
84,2131,1,
84,2757,3,ED
84,2774,7,"ED ""live"""
84,3861,3,OP Arrangement
84,6011,4,
85,373,2,Enkan no Kizuna version
85,760,7,"PC OP ""Tamayura"", PC insert song ""Kokoro no Arika"""
85,1008,6,Supervisor (PS2)
85,1038,7,"PS2 OP ""Tenbu no Mai, Akatsuki no Mon"""
85,1877,3,BGM
85,2131,1,
85,2901,3,Arrangement of PC songs
85,2921,2,
85,3565,3,PC songs composing & lyrics
85,5585,6,Movie (PS2)
85,7704,2,Enkan no Kizuna version
85,7707,2,Enkan no Kizuna version
85,10608,2,
85,10609,2,
85,14437,4,PS2
85,14437,6,Scripting (PS2)
85,16784,6,Producer (PS2)
85,18035,6,Sales (PS2)
85,18041,6,Executive producer (PS2)
86,373,2,
86,1556,7,"OP ""Be_Natural"""
86,1877,3,BGM
86,2131,5,
86,2131,1,
86,2901,3,OP arrangement
86,3565,3,OP composition
86,5585,6,Movie
86,6011,4,
86,7332,6,OP lyrics
87,536,2,
87,538,2,
87,769,7,"Insert song ""Akai Yakusoku"""
87,1577,5,
87,1577,1,
87,1746,7,"Insert song ""Pure Message"""
87,5645,5,
87,5645,1,SD
87,5646,3,
87,5649,7,"ED ""Hito Shizuku"", Insert song ""Akai Yakusoku"""
87,5787,6,OP Movie 1
87,6089,6,Movie
87,7152,3,"ED, Insert song ""Akai Yakusoku"" composition, arrangement"
87,11286,6,Image song lyrics
87,15302,3,"OP, Insert song ""Tobira Hiraite, Futari Mirai e (ballad of arterial)"" composition, arrangement"
87,16276,7,"OP ""Tobira Hiraite, Futari Mirai e"", Insert song ""Tobira Hiraite, Futari Mirai e (ballad of arterial)"", Image song ""It's my precious time!"""
88,61,6,Special thanks
88,142,6,Special thanks
88,1661,2,"first tale: prologue. latter tale: chapter 3, chapter 4 (present), final chapter"
88,1661,4,
88,1662,2,"first tale: chapter 1, chapter 2. latter tale: chapter 4 (past)"
88,1662,6,Original concept
88,1865,5,
88,1865,1,
88,1866,5,
88,1866,1,
88,1867,3,Composition & arrangement of all songs
88,1878,3,latter tale. only
88,3041,6,Special thanks
88,6089,6,Special thanks
88,9562,6,"Planning, producer, lyrics for all songs"
88,12044,6,OP director
88,14000,6,Line producer
88,14982,6,Special thanks
88,14983,6,Color scheme
88,14984,6,Epilogue animation director
88,14985,6,Art director
89,694,7,"OP ""Koi no Uta"""
89,3125,2,
89,3125,4,
89,3126,3,
89,3173,7,"ED ""Taisetsu na Hito"""
89,3418,1,
89,3910,1,
89,4141,2,
89,4445,2,Assistant writer
89,4453,2,Assistant writer
89,4454,2,Assistant writer
89,4455,2,Assistant writer
89,13951,6,Editing
90,744,5,"Yuuki, Sango, Ruri"
90,744,1,
90,745,5,"Konomi, Yuma, Silfa, Harumi, Chie, Michiru"
90,745,1,
90,962,7,"OP ""Heart to Heart ~Another Days~"", ED ""Cosmos no you ni"""
90,1901,2,"Common Route, Milfa, Silfa, Nanako, Maaryan, Haruka and Chie's routes"
90,1902,2,"Ikuno, second half of Silfa's route"
90,1903,2,"Konomi, Tamaki, Michiru routes"
90,1904,2,Assistant writer
90,2170,3,BGM
90,2181,3,BGM
90,2182,3,BGM
90,2184,3,BGM
90,2198,6,Producer
90,2572,5,"Karin, Lucy, Nanako, Sasara, Maaryan"
90,2572,1,
90,2864,5,"Tamaki, Manaka, Ikuno, Yuuji, Reona, Kaoruko, Kasumi, Daniel"
90,2864,1,
90,13116,2,Assistant writer
90,13193,4,
90,13193,6,"Script, system graphic desing"
90,14468,2,Assistant writer
91,9917,2,
91,9917,6,Planning
91,9918,6,Planning Assistance
92,59,7,"ED ""Muv-Luv"""
92,177,5,
92,291,3,"BGM ""Negai"", PS3 OP ""0-GRAVITY"""
92,296,3,"ED ""Muv-Luv"""
92,303,3,"OP  ""Asu e no Houkou"", All ages ver OP ""Name ~Kimi no Na wa~"", Insert Song ""Tsubasa"", BGM ""Gekitotsu"", ""Kizuna"""
92,306,3,
92,1332,3,
92,1333,3,
92,1336,3,
92,1337,3,
92,1340,3,"BGM ""Storm Vanguard"", ""Original Hive"""
92,1341,3,"Xbox OP ""Metamorphose"""
92,1342,3,"Insert Song ""Carry on"""
92,1343,3,
92,1344,3,
92,1345,7,"Insert song ""Carry on"""
92,1346,7,"PS3 OP ""0-GRAVITY"""
92,1347,7,"OP ""Asu e no Houkou"", All ages OP ""Name ~Kimi no Na wa~"", Xbox OP ""Metamorphose"""
92,1378,2,
92,1380,2,
92,1383,2,
92,1383,4,
92,1383,1,Mechanic Design
92,1511,1,Mechanic Design
92,2871,5,
93,59,3,"Extra ED, All-ages ver. OP lyrics, Xbox 360 OP & PS3 OP lyrics & composition"
93,59,7,"PC OP ""Muv-Luv"", ""Extra ED ""I will."", Unlimited ED ""Harukanaru Chikyuu (Furusato) no Uta"", All-Ages ver. OP ""divergence"", Xbox 360 OP ""first pain"", PS3 OP ""LOVE STEP"""
93,177,5,
93,177,1,
93,178,1,
93,291,3,
93,296,3,
93,306,3,
93,314,3,
93,694,3,All-ages ver. Kei ED composition & lyrics
93,694,7,"All-ages ver. Kei ED ""Astraea"""
93,1378,2,
93,1380,2,
93,1383,2,
93,1383,6,"Planning, Original author"
93,2377,7,"All-ages ver. Chizuru ED ""Kizu wa Kaseki ni Naranaikeredo"""
93,2379,7,"All-ages ver. Miki ED ""Little More"""
93,2380,3,All-ages ver. Miki ED composition & lyrics
93,4060,6,All-ages ver. Chizuru ED lyrics
93,6025,3,All-ages ver. Miki ED arrangement
93,6061,6,PC OP & Unlimited ED lyrics
93,7478,3,All-ages ver. Unlimited ED composition & lyrics
93,7478,7,"All-ages ver. Unlimited ED ""Murasakioto -sion-"""
94,59,7,"OP ""Rumbling Hearts"", Dreamcast OP ""yours"", PS2 OP ""Kaze no Yukue"", DVD OP ""Blue tears"", Latest Edition OP ""sweet passion"""
94,59,6,Lyrics for all OPs except Dreamcast OP
94,291,3,Composition & arrangement of all OPs except Latest Edition OP
94,306,3,BGM
94,1340,3,ED
94,1379,2,"Akane, Ayu Mayu"
94,1381,2,"Haruka, Mitsuki"
94,1383,2,
94,1383,4,
94,1383,6,"Planning, original concept"
94,2174,3,Latest Edition OP
94,2379,7,"Chapter 3 (Latest Edition) ED ""Omoide ni Kawaru Made"""
94,2380,7,"ED ""Kimi ga Nozomu Eien"""
94,2380,6,Chapter 3 ED lyrics
94,2871,5,
94,2871,1,
94,3036,1,SD
94,6061,6,Dreamcast OP lyrics
94,6089,6,Movie
94,7270,3,OP composition
94,9666,2,PS2
95,1008,2,Shouko's route
95,1008,4,DC
95,1008,6,Base idea
95,1012,2,Yuuna and Mai routes
95,1017,3,
95,1038,7,"DC OP ""Close to"", PS2 OP ""Omoi no kake ra"""
95,2501,2,Shouko's route (DC version only)
95,2504,6,"Planning, producer"
95,2698,7,"PS2 ED ""Yubikiri"""
95,2924,5,
95,2924,1,
95,2924,6,"CG supervision, CG"
95,3073,2,"Koyuki's route, Evil Spirit route (PS2/PSP exclusive route), PS2/PSP scenario revisions"
95,3073,4,"DC, PS2"
95,8632,1,
95,9004,6,PS2/PSP revised CGs
95,13526,6,Scripting
95,15619,4,Assistant director
95,15619,6,Test play
95,16389,1,Event CG
95,16390,6,Executive producer
95,16778,6,Scripting
95,16784,6,Sales
95,16867,6,Development control
95,16877,1,Event CG
95,17208,6,Development control
96,3,6,"Original concept, planning"
96,477,7,"ED ""Lead Out"""
96,1008,2,"Scenario concept/design/overall senior supervision, Routes E/E'"
96,1008,4,"Directed PS2 version, supervising director of PC version."
96,1008,6,"Original concept, planning, producer, PR"
96,1026,7,"Insert song ""To The Moon"""
96,3073,6,System graphics
96,3209,2,"Scenario plot/design assistance/overall supervision, Route A"
96,3210,2,Routes B/B'
96,3211,2,Routes C/C'
96,3212,2,Routes D/D'/A'
96,3214,3,"BGM, OP ""fragment"" ED ""Lead out"""
96,3216,5,
96,3216,1,
96,4996,6,Sound effects
96,5585,6,Movie
96,7840,7,"OP ""fragment"""
96,13446,4,Senior director of PC version.
96,13446,6,Scripting
96,14437,6,"Planning assistant, Scripting"
96,15633,6,"CGs, color design, title logo (Revision II)"
96,16779,6,"Planning assistant, quality assurance"
96,16784,6,"Planning, producer"
97,313,3,
97,388,7,"ED1 ""Saya no Uta"" ED2 ""Garasu no Kutsu"""
97,1271,6,2D graphics direction
97,1281,5,
97,1281,1,
97,2119,6,"Producer, Sound effects"
97,6850,6,2D graphics
97,12339,6,"2D graphics, Voice data work, Debug"
97,12340,6,2D graphics
97,17876,6,2D graphics
98,64,7,"OP ""Mawaru Sekai de"", ED ""Tabiji no Hate"" (ft. Riya)"
98,96,3,"BGM, OP & ED Composition & Arrangement"
98,782,7,"OP ""Mawaru Sekai de"", ED ""Tabiji no Hate"" (ft. Shimotsuki Haruka)"
98,5451,5,
98,5451,1,
98,8514,2,
98,8514,6,"Production, OP & ED Lyrics"
98,10933,1,BG
99,694,7,"A.S+ OP ""Fragment ~Luminous Ver~"""
99,952,2,"Chapters 1, 3, and the first half of Chapter 4; extra stories in A.S+"
99,1026,7,"A.S+ ED ""Soyokaze no Shirue"" & ""Kakashi"""
99,1109,7,"A.S+ Eternal Name closing ED ""Natsu ga Kureta Okurimono"""
99,1391,3,A.S+ Eternal Name closing ED arrangement
99,1661,2,Chapter 2 and the second half of Chapter 4
99,1661,6,"Planning, original concept"
99,1782,3,BGM
99,1866,5,
99,1866,1,
99,2060,1,A.S+
99,2061,1,A.S+
99,2066,3,Songs
99,2066,6,Producer
99,2428,7,"A.S+ Eternal Name OP ""Fragment ~Shooting star of the origin~"""
99,2642,7,"ED ""Fragment ~Thought to wish to the starlit sky~"""
99,2901,3,A.S+ Eternal Name OP arrangement
99,3036,5,
99,3036,1,
99,3037,1,Background
99,3038,1,Coloring
99,3039,1,A.S+
99,3040,1,"Coloring, A.S+"
99,3047,2,A.S+
99,3053,1,"Coloring, A.S+"
99,3620,7,"A.S+ Eternal Name ED ""Fragment ~Eternal Infinity~"""
99,4164,6,A.S+ Eternal Name OP movie
99,4405,3,ED arrangement
99,6429,3,A.S+ Eternal Name ED arrangement
99,6641,7,"A.S+ Eternal Name gaiden start theme ""Mikansei no Monogatari"""
99,6916,3,OP arrangement
99,9954,6,A.S+ Eternal Name closing ED & gaiden start theme lyrics
99,10574,3,A.S+ Eternal Name gaiden start theme
99,11357,7,"OP ""Fragment ~The heat haze of summer~"""
99,15165,1,Coloring
100,2164,3,
100,3169,1,
100,3170,2,
100,3171,7,
101,3872,1,
101,5196,6,Supervisor
102,313,3,
102,384,2,
102,384,6,Voice recording direction
102,388,7,"ED ""Gentou"""
102,1270,6,2D graphics
102,1271,4,
102,1271,6,2D graphics
102,1278,6,2D graphics
102,1504,6,Supervision
102,1509,1,
102,2119,6,Producer
102,3010,7,"ED ""Gekkani Sasagu"""
102,5182,7,"ED ""Memento Vevere ~Ikiru Koto wo Wasurenaide~"""
102,5551,6,Sound effects
102,9253,6,Art direction
102,10455,7,"OP ""Nageki no Ningyou"""
102,13457,6,2D graphics
102,17876,6,"2D graphics direction, 2D graphics"
103,9950,2,
103,9950,1,
103,16056,1,3DS version
104,937,7,"ED ""Eien wo Sagashitai"""
104,9149,5,
104,14787,7,"OP ""Treasure"""
105,1453,2,
105,1453,6,Planning
105,3173,7,"OP ""TORAWAREBITO"", ED ""Sakura Soukoi"""
105,4144,1,
105,11768,4,
105,11768,6,"Scripting, OP/ED lyrics"
105,14090,6,"System design, scripting"
105,15945,6,Scripting
106,3496,1,
106,4639,7,"OP ""Atsui Kodou Kanjite"" and Insert song ""Castle Fantasia"""
106,6540,2,
108,12301,3,
109,3407,2,
109,3430,5,
109,3430,1,
109,3607,7,"OP ""LOVE PARADISE"""
109,3619,3,"BGM, OP"
110,2239,2,
110,2239,1,
110,2239,6,"Planning, CG direction"
110,2447,2,
111,185,7,"DVD ED ""Destiny"""
111,6763,5,
111,6763,1,
111,6764,5,
111,6764,1,
111,6765,2,
111,6766,3,BGM & OP/ED; OP arrangement and lyrics
112,1022,3,
112,4351,1,
112,6057,7,"ED ""Fuyuzora no Kiseki"""
177,1901,2,
177,1901,6,Scenario original concept & supervision
177,13193,2,
177,13193,4,
177,13193,6,Planning
177,1463,6,Guest information cooperation
177,2574,6,Guest information cooperation
177,2198,3,BGM
177,2198,6,Producer
177,2864,5,"Minami, Eimi, Asahi, Taishi, Makiko and Suzuka"
177,2864,1,
177,8843,7,"PSP OP ""Dream in The Sky"""
177,19237,6,Guest information cooperation
177,1669,6,Guest information cooperation
177,2865,5,Subaru
177,2865,1,
177,1660,6,Guest information cooperation
177,8681,6,Guest information cooperation
177,11184,6,Guest information cooperation
177,1462,6,Guest information cooperation
177,4340,6,Guest information cooperation
177,13769,6,Guest information cooperation
177,3777,6,Guest information cooperation
177,9952,6,Guest information cooperation
177,745,5,"Mizuki, Yuu, Aya, Chisa, Reiko, Miho, Yuka and Mayu"
177,745,1,
177,2182,3,"PC ED, BGM (Dreamcast)"
177,2500,6,Guest information cooperation
177,8380,6,Guest information cooperation
177,8459,6,Guest information cooperation
177,9384,6,Guest information cooperation
177,5953,6,"Graphics supervision, graphics"
177,8405,6,Guest information cooperation
177,9383,6,Guest information cooperation
177,11104,6,Guest information cooperation
177,2474,6,Guest information cooperation
177,9386,6,Guest information cooperation
177,2170,3,BGM
177,8197,7,"Dreamcast OP ""Kimi no Mamade"", ED ""Egao o Misete"""
177,11125,6,Guest information cooperation
177,11970,6,Guest information cooperation
177,8195,7,"PC OP ""As time goes by"", ED ""Koiwazurai"""
177,13192,2,
177,8391,6,Guest information cooperation
177,2184,3,"BGM, PC OP, Dreamcast OP"
177,13101,6,Guest information cooperation
177,3714,6,Guest information cooperation
177,8647,6,Guest information cooperation
177,14949,6,Guest information cooperation
177,2217,3,"BGM, sound effects (Dreamcast)"
177,6102,6,Guest information cooperation
177,7766,6,Guest information cooperation
177,8196,3,"PC OP, ED lyrics"
177,2181,3,"Dreamcast OP, ED composition, arrangement, lyrics"
203,3769,1,
203,959,3,
550,2610,1,Rika
550,8393,1,CG Coloring
550,8585,2,
550,4553,2,
550,2352,1,Imari
550,7695,1,Kanade
550,1746,7,"OP ""Melody"""
550,8584,1,Satsuki
550,8580,2,
550,1678,4,
550,1678,6,Producer
815,3784,2,Assistant writer
815,719,7,"OP ""One Dream"", ED ""Tsunagaru☆Mirai"""
815,719,6,ED lyrics
815,3342,3,BGM
815,2878,2,
815,1023,3,
815,3565,3,ED arrangement
815,3785,2,
815,3783,2,
815,3783,6,"Planning, draft"
815,889,1,SD
815,8814,6,OP movie
815,2174,3,"OP composition & arrangement, ED composition"
815,3775,1,
1084,3537,2,
1084,4474,7,"OP ""Futhark"""
1084,20644,6,OP lyrics
1084,3173,7,"ED ""Rune"""
1084,4819,3,
1084,3572,2,
1084,3581,5,
1084,3581,1,
1084,3535,2,
1092,11224,2,
1092,11224,4,
1092,11224,6,Game design
1092,1842,5,
1092,959,3,
1096,7419,2,
1096,1081,3,
1096,9650,2,
1096,11004,1,Sub characters
1096,12591,1,
1096,2488,2,
1096,6182,1,
1183,9253,3,
1183,10521,2,
1183,760,7,"OP ""Tamashi no Doukoku"", ED ""Kono Yo no Hate"", ED ""Hyaku no Omoi"" (as MW), Insert Song ""Tsuki no Me no Shonen"""
1183,12897,2,
1183,64,7,"OP ""Tamashi no Doukoku"", ED ""Kono Yo no Hate"", ED ""Hyaku no Omoi"" (as MW)"
1183,7403,1,
1183,956,3,
1183,3259,5,
1183,3259,1,
1279,6678,2,
1279,6678,4,
1279,6678,6,Producer
1279,8742,6,Background Production
1279,8393,1,CG Coloring
1279,2352,5,"Rumi, Tsubame"
1279,2352,1,
1279,4740,7,Also performed the BGM
1279,431,5,"Ayano, Mimori, Miko"
1279,431,1,
1279,2363,6,Lyrics
1279,4741,6,Lyrics
1279,2453,2,
1279,4743,3,
1279,3008,5,"Misaki, Koharu, Sumi, Fumika"
1279,3008,1,
1279,3913,5,"Chihiro, Kazumi, Tokiko"
1279,3913,1,
1279,1678,2,
1279,8415,4,Progress Supervision
1279,1184,5,"Kanae, Sana, Mizuki"
1279,1184,1,
1279,8414,2,
1320,2475,2,
1320,3110,1,
1320,5826,1,
1320,15007,2,
1320,4149,2,
1320,185,7,"OP ""dote up a cat"", ED ""Sweet Outbreak"""
1361,4155,3,ED
1361,2945,7,"OP ""Egao ni Aitakute"""
1361,2945,6,OP lyrics
1361,4751,5,
1361,4751,1,
1361,1332,3,"BGM, OP production"
1361,6009,3,OP
1361,2447,2,
1361,3108,7,"ED ""Home"""
1361,3108,6,ED lyrics
1361,16866,6,Movie
1361,2880,2,
1361,4208,6,Mobie
1361,5026,2,
1436,1339,2,
1436,1078,6,Demo movie
1436,3197,1,
1436,995,4,
1436,1082,2,
1436,1082,6,Planning
1587,12301,3,
1587,4310,1,
1587,1783,3,
1587,3864,2,
2018,18381,3,
2054,3151,2,
2054,17651,5,
2054,17651,1,
2054,17650,5,
2054,17650,1,
2054,2968,5,
2054,2968,1,
2054,2818,5,Original Yuuka design
2054,6030,2,
2054,2632,2,
2054,4272,5,
2054,4272,1,
2054,363,7,"Theme song, ED"
2054,17652,2,Suzuri's route
2054,5766,1,Side characters
2054,3345,2,
2165,105,7,"OP ""Chou no Yume"""
2165,5075,3,
2165,10470,2,
2165,10470,6,"Planning (Chou no Yume ~Futari no Chou~), OP lyrics"
2165,6840,6,OP arrangement
2165,7649,3,OP
2165,7649,6,OP lyrics
2165,10469,5,
2165,10469,1,
2223,7846,5,
2223,7846,1,
2223,5631,3,
2223,365,2,
2292,3467,3,"OP, BGM"
2292,8671,6,OP lyrics
2292,11264,5,
2292,11264,1,
2292,3589,7,"OP ""Koi☆Crank up!"""
2292,6151,3,BGM
2345,9850,2,
2345,9850,6,Planning
2345,3012,5,
2345,3012,1,
2370,4435,6,Producer
2370,3815,2,
2370,4992,3,
2370,3746,5,
2370,3746,1,
2482,7417,1,
2482,1022,3,
2482,742,7,"ED ""mirabilis"""
2625,244,7,"OP ""CHERRY BLOSSOM"""
2625,5533,3,OP composition and lyrics
2625,122,7,"ED ""HOT MILK GINGER"""
2625,3837,2,
2744,3688,2,
2805,3565,3,OP composing
2805,454,7,"OP ""Kitto Yume to Yuki de Dekite Iru"", ED ""Harumoi~はるもい~"""
2805,11635,1,
2805,2901,3,OP arrangement
2805,5706,2,
2985,3801,2,
2985,19217,3,
2985,7936,2,
2985,7936,4,
2985,4458,2,
2994,3687,5,
2994,3687,1,
2994,564,7,"ED ""Wherever, Whenever"""
2994,563,7,"OP ""Clover Rain"""
2994,3670,2,Assistant
2994,2727,2,
3307,2791,2,Some h-scenes
3307,1063,2,
3307,8136,6,"Planning, producer"
3307,2790,2,
3307,521,2,Half of rape scenes
3307,4782,5,
3307,4782,1,
3307,2901,3,BGM
3307,5938,3,Songs
3307,5938,7,"OP ""The first the last"", ED ""Shinsei Toki ~Kono Koi Kimi to Atashi~"""
3307,1701,2,
3307,1701,6,"Planning, original creator"
3307,11142,4,
3307,3022,6,OP Animation
3741,13602,4,
3741,9055,5,
3741,9055,1,
3741,4965,6,Original work
3741,11076,3,
3741,11164,2,
4055,4928,1,
4055,378,2,
4055,378,6,"Planning, game design"
4289,11013,3,
4289,11012,1,
4289,10049,4,
4289,362,2,
4904,2110,1,
4981,5191,1,
4981,3516,2,
4981,729,7,"OP ""Dramatic Parade"""
4981,12760,1,
4981,3515,5,
4981,3515,1,
4981,7014,3,OP
4981,3517,2,
5058,14979,3,
5058,9421,1,
5294,6149,3,
5294,14679,5,
5294,14679,1,
5294,4457,2,
5294,14680,4,
5459,13040,3,
5459,15324,3,
5590,3467,3,
5590,16823,1,
5590,16822,7,"OP ""Koimusubi"""
5590,3715,2,
5933,1250,2,
5933,9234,1,CG
5933,13923,1,CG
5933,13923,6,CG total activity
5933,13924,1,CG
5933,13904,1,Background
5933,1240,6,Producer
5933,9732,6,CG special thanks
5933,6425,6,Debug
5933,11102,1,Background
5933,1257,4,
5933,1257,1,
6017,20785,7,"OP ""Chance no Junban"" and insert songs"
6098,4289,1,
6098,3407,2,
6098,6010,2,
6155,2108,7,"ED ""Gakuen Seikatsu"""
6155,14439,2,
6589,5618,1,
6589,4364,2,
6589,8649,6,Demo movie
6589,5619,2,
6674,9022,1,
6674,14853,2,
