vn_id,staff_id,position,note
55,1870,music,OP
55,1870,songs,"OP ""Ganbaranai to"""
55,13226,scenario,
55,22502,art,
56,214,songs,"OP ""CHANGE"""
57,97,music,Insert Song
57,372,scenario,
57,372,staff,Planning
57,760,music,"PC OP, PC ED"
57,760,songs,"PC OP ""Akazora Renka"", Insert song ""Sora no Sukima"", ED ""Shukufuku no Daichi, Gyoukou no Sekai"", Xbox 360 OP ""Hakujitsumu"""
57,1785,music,
57,1868,music,"Xbox 360 OP ""Hakujitsumu"""
57,1869,music,
57,1873,music,BGM
57,1874,music,BGM
57,1877,music,BGM
57,2131,chardesign,
57,2131,art,
57,3861,music,"BGM, PC OP & PC ED arrangement"
57,6011,director,
57,13568,scenario,Console ports
59,4325,staff,Special thanks (NScripter)
60,3667,director,PC
61,16517,songs,"OP ""Hitonatsu no Yume"""
61,23768,scenario,
62,13036,music,
62,14648,staff,Sound effects
64,2628,scenario,
64,3041,music,
64,3042,chardesign,
64,3052,music,
64,4207,staff,OP and demo movie
65,963,music,
65,963,songs,"Insert songs ""Fortuna"" and ""Last moment"""
65,1336,music,
65,2060,art,
65,2065,scenario,Shura
65,2066,staff,Executive producer
65,2377,songs,"ED ""Silent wing"""
65,2838,scenario,
65,2848,art,
65,2849,scenario,"Glear's route, common route and other routes assistance"
65,2851,scenario,
65,2854,scenario,
65,2856,scenario,
65,2923,art,Shura
65,3039,art,
65,3053,art,Shura
65,3461,music,
65,8854,art,
65,16889,songs,"OP ""Ashura Hime"""
65,17672,director,
65,17673,scenario,
65,17674,music,
66,3,scenario,
66,3,staff,"Planning, original picture specification, ED lyrics"
66,202,music,BGM
66,202,songs,"ED ""Crossing"""
66,687,songs,"For all people OP ""inertia world"""
66,827,music,"360 After Story OP composition, lyrics"
66,1630,songs,"360 After Story OP ""Gunjou no Tifaresu"""
66,1827,music,"BGM, ED"
66,1827,staff,Stage management
66,1950,chardesign,
66,1950,art,
66,2067,staff,Special Thanks (For All People)
66,2472,music,360 After Story OP arrangement
66,2504,staff,Special Thanks (For All People)
66,3064,music,360 After Story ED arrangement
66,5585,staff,Movie (For All People)
66,5746,director,Voice Director
66,6259,director,
66,6960,songs,"360 After Story ED ""Jikan no Kumo"""
66,7375,music,
66,7489,staff,360 After Story ED lyrics
66,8157,music,BGM
66,8894,staff,"Stage management, script, movie, sound effects"
66,11548,staff,"Debugging (PS2 + In Memory of All People), producer (In Memory of All People)"
66,13446,staff,Scripting (In Memory of All People + For All People)
66,13454,scenario,For All People/Final Complete only
66,13526,director,In Memory of all People + For All People director
66,13526,staff,System graphics (For All People)
66,13989,music,BGM
66,14437,staff,Scripting (In Memory of All People)
66,16778,staff,Scripting (In Memory of All People)
66,16784,staff,Producer (PS2 + For All People)
66,16785,staff,Line management (In Memory of All People + For All People)
66,17842,staff,
66,19769,staff,Programming (PS2 + In Memory of All People + For All People)
67,26,scenario,
67,26,chardesign,
67,26,director,
67,26,art,
67,313,music,Matsuri/Kizuna/Sui soundtrack
67,388,songs,"Matsuri First ED ""escape"", Second ED ""Friend"", Kizuna First ED ""Tsuisou no Despair"", Sui OP ""SideEffect"""
67,827,music,Matsuri/Kizuna/Sui vocal songs
67,979,art,Matsuri/Kizuna/Sui
67,1026,songs,"Matsuri First OP ""Nageki no Mori"", Matsuri Second OP ""Complex Image"""
67,2623,chardesign,MangaGamer re-releases
67,2904,songs,"Kizuna Second OP ""Place of Period"""
67,2905,scenario,Console exclusive arcs
67,4906,scenario,Matsuri only
67,4915,scenario,Matsuri only
67,4996,music,
67,4996,staff,Place of Period Arrangement
67,5011,music,
67,5184,music,
67,11721,scenario,Matsuri only
67,16878,staff,"Music room, omake game, script"
67,18039,music,Matsuri/Kizuna/Sui BGM
67,18354,scenario,Matsuri only
67,18358,scenario,Matsuri only
68,26,scenario,
68,26,chardesign,
68,26,director,
68,26,art,
68,313,music,Matsuri/Kizuna/Sui soundtrack
68,388,songs,"Matsuri First ED ""escape,"" Second ED ""Friend"""
68,515,music,"29 tracks, Sui ED composition"
68,516,music,4 tracks
68,827,music,Matsuri/Kizuna/Sui vocal songs
68,979,art,Matsuri/Kizuna/Sui
68,1026,songs,"Kizuna OP ""Angelic Bright"", ED ""Tada Nagaruru Mama ni"""
68,2623,art,MangaGamer version
68,2905,scenario,Matsuri
68,4906,scenario,Yoigoshi-hen; Matsuri
68,4915,scenario,Matsuri
68,5184,music,"Rasen ED, Kizuna OP arrangement"
68,6738,music,Rasen OP arrangement
68,6925,music,7 tracks
68,6926,music,Sui ED composition
68,6927,music,2 tracks
68,8712,music,"Sui OP, ED arrangement"
68,10223,songs,"Sui ED ""Hitotsu no Inochi"""
68,10703,music,Kizuna OP arrangement
68,11721,scenario,Matsuri
68,14845,scenario,Matsuri
68,16343,songs,"Rasen OP ""Hikari no Sora no Qualia"""
68,16344,songs,"Rasen ED ""Shikkoku no Saidan"""
68,16878,staff,"Music room, omake game, script"
68,18039,staff,Matsuri/Kizuna/Sui BGM
69,26,scenario,
69,26,chardesign,
69,26,director,
69,26,art,
69,2623,art,MangaGamer version
70,782,music,OP lyrics
70,785,songs,"OP ""Narcissus"""
70,1014,scenario,
70,1014,director,
70,1432,music,
70,1781,music,
70,1782,music,
70,1783,music,
70,1785,music,
70,1787,music,
70,2616,staff,System graphics
70,2618,songs,"Insert song ""15cm"""
70,2775,art,Assistant
70,2902,music,
70,2924,art,
70,3214,music,
70,4800,music,"OP composition, arrangement"
70,7482,staff,Web-i-koma
70,8238,music,"Insert song composition, arrangement"
70,9522,music,
70,9523,music,
70,9733,music,
70,10855,staff,System scripting
70,12755,music,Insert song lyrics
71,333,music,
71,2344,scenario,
71,2372,music,
71,6890,songs,"Theme song ""Fuyu no Canvas"""
71,8620,art,
73,59,music,"ED ""Umi Kara Hajimaru Monogatari"" composition"
73,59,songs,"ED ""Umi Kara Hajimaru Monogatari"""
73,59,staff,"ED ""Umi Kara Hajimaru Monogatari"" lyrics"
73,388,songs,Yakusoku ~girlhood's end~
73,1062,scenario,
73,1068,chardesign,
73,1109,music,"ED ""Tanpopo no Wataboushi"" composition"
73,1109,songs,"ED ""Tanpopo no Wataboushi"""
73,1109,staff,"ED ""Tanpopo no Wataboushi"" lyrics"
73,1691,music,OP composition
73,1691,songs,"OP ""SummerDays"""
73,1691,staff,OP lyrics
73,1870,music,BGM
73,5928,staff,Yakusoku ~girlhood's end~ lyrics
73,7671,music,Yakusoku ~girlhood's end~
73,13484,staff,Script
73,14366,music,"OP, ED ""Tanpopo no Wataboushi"" arrangement"
73,17878,music,"ED ""Umi Kara Hajimaru Monogatari"" arrangement"
74,2774,songs,"PC OP ""Eien no Aselia""; PSP OP ""Limit of Heaven"""
74,4060,music,
74,4324,chardesign,
74,5197,scenario,
74,7450,songs,"ED ""Kono Daichi no Hate de"""
74,7452,scenario,
74,7452,staff,Game design
74,15118,songs,"PS2 OP ""hallelujah"""
75,2767,music,"BGM; Theme Song ""月陽炎"", Yuzu ED ""銀恋歌"" and Mitsuki ED ""蒼月花"""
75,3515,chardesign,
75,3515,art,
75,3517,scenario,
75,3517,staff,"Planning, original concept, songs lyrics"
75,5928,songs,"Theme Song ""月陽炎"", Yuzu ED ""銀恋歌"" and Mitsuki ED ""蒼月花"" Lyrics"
75,8752,scenario,
75,8756,director,
77,443,songs,"Insert song ""Kotokoto Onabe"""
77,454,songs,"OP ""Step forward ~Kimi Dake no Hoshi~"", Insert Songs ""Kaze ni Notte Yuukou"", ""Kenshi Gunka"", ED ""Kaze to Mizu to Kiyorakana Sora"""
77,1883,music,BGM
77,2877,art,SD
77,4165,staff,"OP Movie, Event Demo Movie"
77,4324,chardesign,
77,4324,art,
77,5197,scenario,
77,9695,songs,"ED ""Kimi ni Yell"""
78,64,songs,"Insert song ""Tobenai Tori"""
78,782,songs,"OP ""Dianoia"""
78,1093,music,
78,1109,songs,"Insert song ""Ushiro Sugata"""
78,1344,music,
78,2060,art,
78,2061,art,
78,2066,staff,"Producer, OP lyrics"
78,2377,songs,"ED ""Montage"""
78,2378,songs,"ED ""Ashita no Koe"", Insert song ""fearless"""
78,2919,art,Clothing design
78,3046,art,
78,3047,scenario,
78,3047,director,
78,3049,scenario,
78,3050,scenario,
78,3611,scenario,
78,3614,scenario,
78,3615,scenario,
78,5739,music,Composition & arrangement for all insert songs
78,12881,music,Composition & arrangement for OP and both EDs
79,719,songs,"OP ""Tears in Snow"""
79,1023,music,
79,1109,songs,"ED ""Kimi to Ashiato e"""
79,1782,music,
79,2066,director,
79,2852,scenario,
79,8814,staff,OP movie
79,10173,art,
79,13468,director,
80,536,scenario,
80,536,staff,Script
80,537,scenario,
80,537,staff,Script
80,538,scenario,
80,538,staff,Script
80,1577,art,
80,1746,songs,"OP ""divergent flow"", ED ""Ashita no Omoide"""
80,2905,scenario,Console additions (Fumio)
80,5585,staff,OP movie
80,5785,staff,"Script, special thanks"
80,5786,staff,"Script, special thanks"
80,5788,staff,CG assistance
80,8393,staff,CG assistance
80,11373,music,
80,12213,staff,CG assistance
80,12697,staff,CG assistance
80,13496,staff,CG assistance
80,15070,director,
80,15075,staff,CG assistance
80,15076,staff,CG assistance
80,15093,scenario,Dreamcast/PS2
82,62,scenario,
82,1985,chardesign,
82,1985,art,
82,1985,staff,"Planning, supervision"
82,2236,music,
82,2617,songs,"Theme song ""Ranpin"" Charlotte ED ""Komorebi"" Juni ED ""Tsubuoto"" Shuhua ED ""Niji no Kanata e"""
83,64,songs,"ED ""True drop"""
83,64,staff,ED lyrics
83,454,songs,"OP ""Trust in me"""
83,1279,chardesign,"Saya, Madoka, etc"
83,1279,art,
83,1332,music,
83,2604,songs,BGM chorus
83,2945,staff,OP lyrics
83,4277,scenario,
83,4277,director,
83,4277,staff,"Planning, Draft"
83,4279,chardesign,"Yuu, Natsuki, etc"
83,4279,art,
83,4280,music,
83,5743,staff,Movie
83,17252,staff,CG
84,372,scenario,
84,760,music,"OP Lyrics, Composing"
84,760,songs,"OP ""Shounenshoujo yo, Taishi wo Idake"""
84,1873,music,BGM
84,1874,music,BGM
84,1877,music,BGM
84,2131,chardesign,
84,2131,art,
84,2757,music,ED
84,2774,songs,"ED ""live"""
84,3861,music,OP Arrangement
84,6011,director,
85,373,scenario,Enkan no Kizuna version
85,760,songs,"PC OP ""Tamayura"", PC insert song ""Kokoro no Arika"""
85,827,music,PS2 OP composing & lyrics
85,1008,staff,Supervisor (PS2)
85,1038,songs,"PS2 OP ""Tenbu no Mai, Akatsuki no Mon"""
85,1877,music,BGM
85,2131,art,
85,2901,music,Arrangement of PC songs
85,2921,scenario,
85,3565,music,PC songs composing & lyrics
85,5585,staff,Movie (PS2)
85,7704,scenario,Enkan no Kizuna version
85,7707,scenario,Enkan no Kizuna version
85,10608,scenario,
85,10609,scenario,
85,14437,director,PS2
85,14437,staff,Scripting (PS2)
85,16784,staff,Producer (PS2)
85,18035,staff,Sales (PS2)
85,18041,staff,Executive producer (PS2)
85,19769,staff,Programming (PS2)
86,373,scenario,
86,1556,songs,"OP ""Be_Natural"""
86,1877,music,BGM
86,2131,chardesign,
86,2131,art,
86,2901,music,OP arrangement
86,3565,music,OP composition
86,5585,staff,Movie
86,6011,director,
86,7332,staff,OP lyrics
87,536,scenario,
87,537,scenario,
87,538,scenario,
87,769,songs,"Insert song ""Akai Yakusoku"""
87,1577,chardesign,
87,1577,art,
87,1746,songs,"Insert song ""Pure Message"""
87,5645,chardesign,
87,5645,art,SD
87,5646,music,
87,5648,songs,"Insert song ""Akai Yakusoku"""
87,5649,songs,"ED ""Hito Shizuku"", Insert song ""Akai Yakusoku"""
87,5787,staff,OP Movie 1
87,6089,staff,Movie
87,7152,music,"ED, Insert song ""Akai Yakusoku"" composition, arrangement"
87,11286,staff,Image song lyrics
87,15302,music,"OP, Insert song ""Tobira Hiraite, Futari Mirai e (ballad of arterial)"" composition, arrangement"
87,16276,songs,"OP ""Tobira Hiraite, Futari Mirai e"", Insert song ""Tobira Hiraite, Futari Mirai e (ballad of arterial)"", Image song ""It's my precious time!"""
88,61,staff,Special thanks
88,142,staff,Special thanks
88,1661,scenario,"first tale: prologue. latter tale: chapter 3, chapter 4 (present), final chapter"
88,1661,director,
88,1662,scenario,"first tale: chapter 1, chapter 2. latter tale: chapter 4 (past)"
88,1662,staff,Original concept
88,1865,chardesign,
88,1865,art,
88,1866,chardesign,
88,1866,art,
88,1867,music,Composition & arrangement of all songs
88,1878,music,latter tale. only
88,1880,songs,"1st OP ""eternal feather"", 2nd OP ""emotional flutter"", ED ""ever forever"", PS2 image song ""echt forgather"""
88,3041,staff,Special thanks
88,6089,staff,Special thanks
88,9562,staff,"Planning, producer, lyrics for all songs"
88,12044,staff,OP director
88,14000,staff,Line producer
88,14982,staff,Special thanks
88,14983,staff,Color scheme
88,14984,staff,Epilogue animation director
88,14985,staff,Art director
89,694,songs,"OP ""Koi no Uta"""
89,3125,scenario,
89,3125,director,
89,3126,music,
89,3173,songs,"ED ""Taisetsu na Hito"""
89,3418,art,
89,3910,art,
89,4141,scenario,
89,4445,scenario,Assistant writer
89,4453,scenario,Assistant writer
89,4454,scenario,Assistant writer
89,4455,scenario,Assistant writer
89,13951,staff,Editing
90,744,chardesign,"Yuuki, Sango, Ruri"
90,744,art,
90,745,chardesign,"Konomi, Yuma, Silfa, Harumi, Chie, Michiru"
90,745,art,
90,962,songs,"OP ""Heart to Heart ~Another Days~"", ED ""Cosmos no you ni"""
90,982,staff,Special thanks
90,1901,scenario,"Common Route, Milfa, Silfa, Nanako, Maaryan, Haruka and Chie's routes"
90,1902,scenario,"Ikuno, second half of Silfa's route"
90,1903,scenario,"Konomi, Tamaki, Michiru routes"
90,1904,scenario,Assistant writer
90,2170,music,BGM
90,2181,music,BGM
90,2182,music,BGM
90,2184,music,BGM
90,2198,staff,Producer
90,2572,chardesign,"Karin, Lucy, Nanako, Sasara, Maaryan"
90,2572,art,
90,2864,chardesign,"Tamaki, Manaka, Ikuno, Yuuji, Reona, Kaoruko, Kasumi, Daniel"
90,2864,art,
90,13116,scenario,Assistant writer
90,13193,director,
90,13193,staff,"Script, system graphic desing"
90,14468,scenario,Assistant writer
91,9917,scenario,
91,9917,staff,Planning
91,9918,staff,Planning Assistance
92,59,songs,"ED ""Muv-Luv"""
92,177,chardesign,
92,291,music,"BGM ""Negai"", PS3 OP ""0-GRAVITY"""
92,296,music,"ED ""Muv-Luv"""
92,303,music,"OP  ""Asu e no Houkou"", All ages ver OP ""Name ~Kimi no Na wa~"", Insert Song ""Tsubasa"", BGM ""Gekitotsu"", ""Kizuna"""
92,306,music,
92,1332,music,
92,1333,music,
92,1336,music,
92,1337,music,
92,1340,music,"BGM ""Storm Vanguard"", ""Original Hive"""
92,1341,music,"Xbox OP ""Metamorphose"""
92,1342,music,"Insert Song ""Carry on"""
92,1343,music,
92,1344,music,
92,1345,songs,"Insert song ""Carry on"""
92,1346,songs,"PS3 OP ""0-GRAVITY"""
92,1347,songs,"OP ""Asu e no Houkou"", All ages OP ""Name ~Kimi no Na wa~"", Xbox OP ""Metamorphose"""
92,1378,scenario,
92,1380,scenario,
92,1383,scenario,
92,1383,director,
92,1383,art,Mechanic Design
92,1511,art,Mechanic Design
92,2871,chardesign,
93,59,music,"Extra ED, All-ages ver. OP lyrics, Xbox 360 OP & PS3 OP lyrics & composition"
93,59,songs,"PC OP ""Muv-Luv"", ""Extra ED ""I will."", Unlimited ED ""Harukanaru Chikyuu (Furusato) no Uta"", All-Ages ver. OP ""divergence"", Xbox 360 OP ""first pain"", PS3 OP ""LOVE STEP"""
93,177,chardesign,
93,177,art,
93,178,art,
93,291,music,
93,296,music,
93,306,music,
93,314,music,
93,694,music,All-ages ver. Kei ED composition & lyrics
93,694,songs,"All-ages ver. Kei ED ""Astraea"""
93,1378,scenario,
93,1380,scenario,
93,1383,scenario,
93,1383,staff,"Planning, Original author"
93,2377,songs,"All-ages ver. Chizuru ED ""Kizu wa Kaseki ni Naranaikeredo"""
93,2379,songs,"All-ages ver. Miki ED ""Little More"""
93,2380,music,All-ages ver. Miki ED composition & lyrics
93,4060,staff,All-ages ver. Chizuru ED lyrics
93,6025,music,All-ages ver. Miki ED arrangement
93,6061,staff,PC OP & Unlimited ED lyrics
93,7478,music,All-ages ver. Unlimited ED composition & lyrics
93,7478,songs,"All-ages ver. Unlimited ED ""Murasakioto -sion-"""
94,59,songs,"OP ""Rumbling Hearts"", Dreamcast OP ""yours"", PS2 OP ""Kaze no Yukue"", DVD OP ""Blue tears"", Latest Edition OP ""sweet passion"""
94,59,staff,Lyrics for all OPs except Dreamcast OP
94,291,music,Composition & arrangement of all OPs except Latest Edition OP
94,306,music,BGM
94,1340,music,ED
94,1379,scenario,"Akane, Ayu Mayu"
94,1381,scenario,"Haruka, Mitsuki"
94,1383,scenario,
94,1383,director,
94,1383,staff,"Planning, original concept"
94,2174,music,Latest Edition OP
94,2379,songs,"Chapter 3 (Latest Edition) ED ""Omoide ni Kawaru Made"""
94,2380,songs,"ED ""Kimi ga Nozomu Eien"""
94,2380,staff,Chapter 3 ED lyrics
94,2871,chardesign,
94,2871,art,
94,3036,art,SD
94,6061,staff,Dreamcast OP lyrics
94,6089,staff,Movie
94,7270,music,OP composition
94,9666,scenario,PS2
94,19808,scenario,3 Nurses
95,827,music,"DC OP ""Close to"", PS2 OP ""Omoi no kake ra"", PS2 ED ""Yubiki ri"""
95,827,staff,Sound producer
95,1008,scenario,Shouko's route
95,1008,director,DC
95,1008,staff,Base idea
95,1012,scenario,Yuuna and Mai routes
95,1017,music,
95,1038,songs,"DC OP ""Close to"", PS2 OP ""Omoi no kake ra"""
95,2501,scenario,Shouko's route (DC version only)
95,2504,staff,"Planning, producer"
95,2698,songs,"PS2 ED ""Yubikiri"""
95,2924,chardesign,
95,2924,art,
95,2924,staff,"CG supervision, CG"
95,3073,scenario,"Koyuki's route, Evil Spirit route (PS2/PSP exclusive route), PS2/PSP scenario revisions"
95,3073,director,"DC, PS2"
95,8632,art,
95,9004,staff,PS2/PSP revised CGs
95,13526,staff,Scripting
95,15619,director,Assistant director
95,15619,staff,Test play
95,16389,art,Event CG
95,16390,staff,Executive producer
95,16778,staff,Scripting
95,16784,staff,Sales
95,16867,staff,Development control
95,16877,art,Event CG
95,17208,staff,Development control
95,19711,staff,Programming (PS2)
95,19769,staff,Programming (PS2)
96,3,staff,"Original concept, planning"
96,477,songs,"ED ""Lead Out"""
96,827,music,"Insert song ""To The Moon"""
96,1008,scenario,"Scenario concept/design/overall senior supervision, Routes E/E'"
96,1008,director,"Directed PS2 version, supervising director of PC version."
96,1008,staff,"Original concept, planning, producer, PR"
96,1026,songs,"Insert song ""To The Moon"""
96,3073,staff,System graphics
96,3209,scenario,"Scenario plot/design assistance/overall supervision, Route A"
96,3210,scenario,Routes B/B'
96,3211,scenario,Routes C/C'
96,3212,scenario,Routes D/D'/A'
96,3214,music,"BGM, OP ""fragment"" ED ""Lead out"""
96,3216,chardesign,
96,3216,art,
96,4996,staff,Sound effects
96,5585,staff,Movie
96,7840,songs,"OP ""fragment"""
96,13446,director,Senior director of PC version.
96,13446,staff,Scripting
96,14437,staff,"Planning assistant, Scripting"
96,15633,staff,"CGs, color design, title logo (Revision II)"
96,16779,staff,"Planning assistant, quality assurance"
96,16784,staff,"Planning, producer"
96,19711,staff,Programming (PS2)
96,19769,staff,Programming (PS2)
97,1,scenario,
97,1,director,
97,1,staff,"Supervision, Scripting"
97,313,music,
97,388,songs,"ED1 ""Saya no Uta"" ED2 ""Garasu no Kutsu"""
97,1271,staff,2D graphics direction
97,1281,chardesign,
97,1281,art,
97,2119,staff,"Producer, Sound effects"
97,6850,staff,2D graphics
97,12339,staff,"2D graphics, Voice data work, Debug"
